Address,Parcel ID,Contractor Name,Price,Primary Funding Source,Demolition Date,Commercial Building,Council_District,Neighborhood,Latitude,Longitude,Location
4253 Lawton,12006421.002L,Homrich,15200.00,HHF,02/15/2016,No,6,Core City,42.342003,-83.091823,"location
(42.342003, -83.091823)"
3369 Roosevelt,12010253.,Homrich,11800.00,HHF,01/22/2016,No,6,Chadsey Condon,42.333708,-83.096076,"location
(42.333708, -83.096076)"
3354 Roosevelt,12010032.,Homrich,15100.00,HHF,02/24/2016,No,6,Chadsey Condon,42.333713,-83.095451,"location
(42.333713, -83.095451)"
4517 Bangor,14010572.,Homrich,14800.00,HHF,01/22/2016,No,6,Chadsey Condon,42.339911,-83.106343,"location
(42.339911, -83.106343)"
3863 Bangor,14010612.,DMC Consultants,9950.00,HHF,04/15/2016,No,6,Chadsey Condon,42.335686,-83.103297,"location
(42.335686, -83.103297)"
1171 W Grand Blvd,14008242.,Homrich,14300.00,HHF,01/28/2016,No,6,Chadsey Condon,42.335774,-83.101971,"location
(42.335774, -83.101971)"
4005 Vinewood,14009105.,Homrich,15100.00,HHF,01/22/2016,No,6,Chadsey Condon,42.337104,-83.101352,"location
(42.337104, -83.101352)"
3739 Hudson,14001310.,ABC Demolition,7550.00,HHF,06/07/2016,No,5,Midwest,42.348725,-83.106252,"location
(42.348725, -83.106252)"
4948 Vinewood,14008896.,Homrich,8600.00,HHF,01/25/2016,No,6,Chadsey Condon,42.343766,-83.105242,"location
(42.343766, -83.105242)"
3787 Rochester,14003553.,Rickman Enterprise Group,20845.30,Non-HHF,12/11/2017,No,5,Nardin Park,42.37333,-83.121768,"location
(42.37333, -83.121768)"
4323 Grand,14005669.,Rickman Enterprise Group,22120.00,HHF,10/02/2015,No,7,Oakman Blvd Community,42.38863,-83.138408,"location
(42.38863, -83.138408)"
4011 Clements,14005523.,Rickman Enterprise Group,22170.00,HHF,09/22/2015,No,7,Oakman Blvd Community,42.389334,-83.133988,"location
(42.389334, -83.133988)"
8856 N Clarendon,14007430.,DMC Consultants,22020.00,HHF,10/11/2017,No,5,Petoskey-Otsego,42.364253,-83.12528,"location
(42.364253, -83.12528)"
8789 Kimberly Ct,14007426.,Gayanga Co,32450.00,Non-HHF,09/05/2018,No,5,Petoskey-Otsego,42.363788,-83.125079,"location
(42.363788, -83.125079)"
8805 Kimberly Ct,14007424.,Rickman Enterprise Group,28530.00,Non-HHF,12/12/2017,No,5,Petoskey-Otsego,42.363981,-83.124937,"location
(42.363981, -83.124937)"
17869 Dresden,21034917.,DMC Consultants,8760.00,HHF,05/13/2016,No,3,Von Steuben,42.426528,-82.999834,"location
(42.426528, -82.999834)"
8201 Faust,22079310.,DMC Consultants,5932.50,Non-HHF,09/08/2014,No,7,Warrendale,42.352466,-83.221482,"location
(42.352466, -83.221482)"
18100 Kentfield,22100333.,Homrich,10530.00,HHF,08/01/2016,No,1,Holcomb Community,42.421735,-83.241139,"location
(42.421735, -83.241139)"
14232 Grandville,22088343.,Homrich,10760.00,HHF,05/31/2016,No,1,Westwood Park,42.390706,-83.230633,"location
(42.390706, -83.230633)"
2450 Grant,09006251.,Able Demolition,7979.00,HHF,05/10/2016,No,3,Campau/Banglatown,42.410701,-83.07166,"location
(42.410701, -83.07166)"
12525 Maine,09012825.,Able Demolition,13204.74,HHF,05/16/2016,No,3,Campau/Banglatown,42.40973,-83.068836,"location
(42.40973, -83.068836)"
15586 Inverness,08009733.,Able Demolition,7145.75,HHF,06/07/2016,No,2,Pilgrim Village,42.406724,-83.122243,"location
(42.406724, -83.122243)"
16320 LOG CABIN,08009501.,Den-Man Contractors,5355.00,Non-HHF,07/01/2014,No,2,Martin Park,42.411483,-83.121242,"location
(42.411483, -83.121242)"
90 Blaine,02001328.,DMC Consultants,23504.00,HHF,09/03/2015,No,5,Piety Hill,42.379213,-83.081374,"location
(42.379213, -83.081374)"
5357 30th St,16010795.,Homrich,12600.00,HHF,02/02/2016,No,6,Chadsey Condon,42.343918,-83.116212,"location
(42.343918, -83.116212)"
4951 32nd St,16012044-5,RDC Construction Services,8500.00,Non-HHF,05/21/2016,No,6,Chadsey Condon,42.339507,-83.115817,"location
(42.339507, -83.115817)"
4415 31st St,16011189.,Homrich,10600.00,HHF,02/02/2016,No,6,Chadsey Condon,42.336407,-83.112381,"location
(42.336407, -83.112381)"
5143 Seminole,17008059.,Homrich,22200.00,Non-HHF,08/31/2016,No,5,Pingree Park,42.378823,-83.011273,"location
(42.378823, -83.011273)"
4803 Tireman,16001957.,Homrich,14730.00,HHF,06/13/2016,No,6,Midwest,42.353156,-83.118391,"location
(42.353156, -83.118391)"
906 Hazelwood,04002339.,DMC Consultants,11445.80,Non-HHF,04/30/2014,No,5,Piety Hill,42.378563,-83.088682,"location
(42.378563, -83.088682)"
5416 32nd St,16011984-5,Homrich,14000.00,HHF,02/02/2016,No,6,Chadsey Condon,42.344019,-83.118438,"location
(42.344019, -83.118438)"
4962 Junction,16013071.,Homrich,18600.00,HHF,02/02/2016,No,6,Chadsey Condon,42.339151,-83.117201,"location
(42.339151, -83.117201)"
5210 32nd St,16011961.002L,Homrich,10500.00,HHF,02/02/2016,No,6,Chadsey Condon,42.342145,-83.117099,"location
(42.342145, -83.117099)"
4687 31st St,16011159.,Homrich,14100.00,HHF,01/29/2016,No,6,Chadsey Condon,42.338713,-83.114032,"location
(42.338713, -83.114032)"
1353 W Grand Blvd,14008200.,Rickman Enterprise Group,25900.00,HHF,03/15/2017,No,6,Chadsey Condon,42.340152,-83.105197,"location
(42.340152, -83.105197)"
6831 Linzee,18002767.,Homrich,15068.25,HHF,08/20/2018,No,6,Claytown,42.334204,-83.130398,"location
(42.334204, -83.130398)"
249 Mt Vernon,01002400.,Able Demolition,7120.50,HHF,05/14/2014,No,5,North End,42.377018,-83.073974,"location
(42.377018, -83.073974)"
305 E Philadelphia,01002622.,Able Demolition,8877.90,HHF,05/21/2014,No,5,North End,42.379695,-83.074634,"location
(42.379695, -83.074634)"
526 Smith,03001940.,Able Demolition,9696.00,HHF,05/13/2014,No,5,North End,42.3753,-83.068696,"location
(42.3753, -83.068696)"
562 Smith,03001934.,Able Demolition,5151.00,HHF,05/13/2014,No,5,North End,42.37551,-83.068124,"location
(42.37551, -83.068124)"
654 Marston,03002009.,Able Demolition,13332.00,HHF,05/01/2014,No,5,North End,42.377825,-83.067679,"location
(42.377825, -83.067679)"
5044 Berkshire,21069184.,"Adamo Group, Inc.",8340.75,HHF,06/19/2014,No,4,Morningside,42.401352,-82.944907,"location
(42.401352, -82.944907)"
3698 Buckingham,21069640.,"Adamo Group, Inc.",11037.66,HHF,06/16/2014,No,4,Morningside,42.392516,-82.937963,"location
(42.392516, -82.937963)"
4007 Chatsworth,21069072.,"Adamo Group, Inc.",11015.75,HHF,06/30/2014,No,4,Morningside,42.39334,-82.941525,"location
(42.39334, -82.941525)"
4324 Courville,21071435.,"Adamo Group, Inc.",10131.07,HHF,06/30/2014,No,4,Morningside,42.398256,-82.935661,"location
(42.398256, -82.935661)"
3911 Devonshire,21070672.,"Adamo Group, Inc.",14000.00,HHF,06/26/2014,No,4,Morningside,42.393548,-82.936982,"location
(42.393548, -82.936982)"
5317 Wayburn,21063886.,"Adamo Group, Inc.",9391.22,HHF,06/19/2014,No,4,Morningside,42.400398,-82.956047,"location
(42.400398, -82.956047)"
5501 Wayburn,21063885.,"Adamo Group, Inc.",12794.33,HHF,06/19/2014,No,4,Morningside,42.400671,-82.956123,"location
(42.400671, -82.956123)"
3988 Woodhall,21075860.,"Adamo Group, Inc.",5611.02,HHF,06/13/2014,No,4,Cornerstone Village,42.400541,-82.921204,"location
(42.400541, -82.921204)"
5744 Wayburn,21063493.,"Adamo Group, Inc.",7020.00,HHF,06/20/2014,No,4,Morningside,42.403037,-82.956988,"location
(42.403037, -82.956988)"
4303 Neff,21076354.,"Adamo Group, Inc.",4793.00,HHF,07/11/2014,No,4,Cornerstone Village,42.402907,-82.922185,"location
(42.402907, -82.922185)"
4200 Woodhall,21075871.,"Adamo Group, Inc.",5464.00,HHF,07/10/2014,No,4,Cornerstone Village,42.402316,-82.922355,"location
(42.402316, -82.922355)"
5944 Maryland,21064306.,"Adamo Group, Inc.",6282.00,HHF,06/18/2014,No,4,Morningside,42.405037,-82.956978,"location
(42.405037, -82.956978)"
2980 Canton,15010006.,Salenbien Trucking & Excavating Inc.,23473.97,HHF,11/13/2018,No,5,Islandview,42.360497,-83.013096,"location
(42.360497, -83.013096)"
9171 Rathbone,20002567.,Rickman Enterprise Group,12190.00,HHF,04/19/2017,No,6,Springwells,42.300411,-83.131925,"location
(42.300411, -83.131925)"
4713 30th St,16010848.,Able Demolition,6262.00,Non-HHF,05/08/2014,No,6,Chadsey Condon,42.339489,-83.113026,"location
(42.339489, -83.113026)"
4600 31st St,16011016.,Homrich,16800.00,HHF,01/29/2016,No,6,Chadsey Condon,42.33797,-83.112632,"location
(42.33797, -83.112632)"
4609 30th St,16010864.,Homrich,13300.00,HHF,01/29/2016,No,6,Chadsey Condon,42.338253,-83.112138,"location
(42.338253, -83.112138)"
4145 31st St,16011200-1,Homrich,12500.00,HHF,01/29/2016,No,6,Chadsey Condon,42.335306,-83.111593,"location
(42.335306, -83.111593)"
4109 31st St,16011207.,Homrich,13500.00,HHF,02/05/2016,No,6,Chadsey Condon,42.334852,-83.111267,"location
(42.334852, -83.111267)"
4335 Kinsman,14000892.,Homrich,9300.00,HHF,01/29/2016,No,6,Chadsey Condon,42.338062,-83.10867,"location
(42.338062, -83.10867)"
4811 Merritt,16001285.,Homrich,11100.00,HHF,01/21/2016,No,6,Central Southwest,42.323552,-83.104285,"location
(42.323552, -83.104285)"
4791 Merritt,16001281.,Brown Environmental Construction,9999.00,Non-HHF,06/25/2014,No,6,Central Southwest,42.323711,-83.103897,"location
(42.323711, -83.103897)"
4769 Merritt,16001278.,Brown Environmental Construction,10980.00,Non-HHF,06/25/2014,No,6,Central Southwest,42.323835,-83.103593,"location
(42.323835, -83.103593)"
4742 Burton,18010602.,DMC Consultants,9711.00,Non-HHF,11/06/2014,No,6,Claytown,42.33372,-83.126101,"location
(42.33372, -83.126101)"
9359 Decatur,22032374.,Able Demolition,10201.00,HHF,03/20/2017,No,7,We Care Community,42.364394,-83.180379,"location
(42.364394, -83.180379)"
6610 Moyes,18002523.,Able Demolition,10908.00,Non-HHF,09/20/2016,No,6,Claytown,42.332364,-83.125652,"location
(42.332364, -83.125652)"
7727 Forrer,22054758.,Rickman Enterprise Group,20412.40,HHF,08/17/2018,No,7,Warren Ave Community,42.348817,-83.200506,"location
(42.348817, -83.200506)"
4356 Neff,21076158.003,"Adamo Group, Inc.",4850.00,HHF,07/09/2014,No,4,Cornerstone Village,42.403806,-82.921854,"location
(42.403806, -82.921854)"
4558 Farmbrook,21077979.,"Adamo Group, Inc.",6282.00,HHF,07/03/2014,No,4,Cornerstone Village,42.407233,-82.917442,"location
(42.407233, -82.917442)"
4188 Woodhall,21075870.,"Adamo Group, Inc.",14400.00,HHF,07/10/2014,No,4,Cornerstone Village,42.402168,-82.922258,"location
(42.402168, -82.922258)"
600 Navahoe,21046590.,Blue Star,21500.00,HHF,07/07/2014,No,4,Jefferson Chalmers,42.364009,-82.953716,"location
(42.364009, -82.953716)"
686 Chalmers,21055163.,Able Demolition,7707.56,HHF,06/11/2014,No,4,Jefferson Chalmers,42.369675,-82.94206,"location
(42.369675, -82.94206)"
801 Conner,21046470.,Able Demolition,6697.56,HHF,06/18/2014,No,4,Jefferson Chalmers,42.366229,-82.956837,"location
(42.366229, -82.956837)"
443 Kitchener,21048072.,Able Demolition,7627.72,HHF,06/20/2014,No,4,Jefferson Chalmers,42.361882,-82.950647,"location
(42.361882, -82.950647)"
805 Tennessee,21045860.,Able Demolition,7505.56,HHF,06/18/2014,No,4,Jefferson Chalmers,42.365991,-82.95778,"location
(42.365991, -82.95778)"
4144 Neff,21076143.002,"Adamo Group, Inc.",4417.00,HHF,07/11/2014,No,4,Cornerstone Village,42.401714,-82.920548,"location
(42.401714, -82.920548)"
651 Algonquin,21047198.,Able Demolition,7473.24,HHF,06/16/2014,No,4,Jefferson Chalmers,42.364855,-82.953758,"location
(42.364855, -82.953758)"
2030 Vinewood,14008783.001,ABC Demolition,13800.00,HHF,06/20/2014,No,6,Central Southwest,42.324169,-83.091406,"location
(42.324169, -83.091406)"
5341 Lakepointe,21065096.,"Adamo Group, Inc.",4449.00,HHF,07/08/2014,No,4,Morningside,42.401098,-82.953705,"location
(42.401098, -82.953705)"
10223 Cameron,05004451.,ABC Demolition,6050.00,HHF,07/30/2014,No,5,North End,42.39236,-83.075016,"location
(42.39236, -83.075016)"
5045 Lodewyck,21077948.,"Adamo Group, Inc.",6037.00,HHF,07/24/2014,No,4,Cornerstone Village,42.410082,-82.921108,"location
(42.410082, -82.921108)"
13588 Winthrop,22051751.,"Adamo Group, Inc.",7199.00,HHF,07/18/2014,No,1,Schoolcraft Southfield,42.386122,-83.19893,"location
(42.386122, -83.19893)"
433 Marston,01002347.,ABC Demolition,9950.00,HHF,07/25/2014,No,5,North End,42.37709,-83.071288,"location
(42.37709, -83.071288)"
895 Atkinson,04002536-7,MCM,11088.00,HHF,08/11/2014,No,5,Piety Hill,42.380625,-83.089868,"location
(42.380625, -83.089868)"
89 Webb,02001653.,MCM,11970.00,HHF,07/19/2014,No,5,Gateway Community,42.391882,-83.089864,"location
(42.391882, -83.089864)"
2544 Norman,20007339.,MCM,8924.00,HHF,07/15/2014,No,6,Springwells,42.31319,-83.130866,"location
(42.31319, -83.130866)"
4331 Guilford,21075818.,MCM,8554.00,HHF,07/29/2014,No,4,Cornerstone Village,42.402501,-82.924388,"location
(42.402501, -82.924388)"
8823 Olivet,20002084.,MCM,6133.00,HHF,07/15/2014,No,6,Springwells,42.298996,-83.128263,"location
(42.298996, -83.128263)"
5532 Maryland,21064275.,MCM,11006.00,HHF,07/16/2014,No,4,Morningside,42.401632,-82.954688,"location
(42.401632, -82.954688)"
6534 Plainview,22093558.,Rickman Enterprise Group,10260.56,HHF,12/17/2018,No,7,Warrendale,42.339189,-83.233602,"location
(42.339189, -83.233602)"
20639 Patton,22103755.007,Salenbien Trucking & Excavating Inc.,21019.83,HHF,09/26/2018,No,7,Weatherby,42.37277,-83.242676,"location
(42.37277, -83.242676)"
16500 FREELAND,22035709.,"Adamo Group, Inc.",11158.00,HHF,08/07/2015,No,1,Hubbell-Puritan,42.411742,-83.185647,"location
(42.411742, -83.185647)"
9370 Marlowe,22040498.,Able Demolition,13133.79,HHF,03/17/2017,No,7,We Care Community,42.364322,-83.188225,"location
(42.364322, -83.188225)"
20486 CAMERON,09021936.,"Adamo Group, Inc.",22224.00,HHF,08/31/2015,No,3,Nolan,42.446018,-83.093804,"location
(42.446018, -83.093804)"
2650 Hunt,11001124.,Homrich,16500.00,HHF,02/15/2016,No,5,McDougall-Hunt,42.351523,-83.030187,"location
(42.351523, -83.030187)"
2719 E Vernor,11001039.,Homrich,8100.00,HHF,01/21/2016,No,5,McDougall-Hunt,42.350986,-83.028451,"location
(42.350986, -83.028451)"
2682 E Alexandrine,11001576.002L,Homrich,15600.00,HHF,02/22/2016,No,5,McDougall-Hunt,42.359584,-83.034909,"location
(42.359584, -83.034909)"
2088 Seward,08001933.,Rickman Enterprise Group,38790.00,HHF,02/14/2017,No,5,LaSalle Gardens,42.367998,-83.097986,"location
(42.367998, -83.097986)"
8024 14th St,08001835.002L,DMC Consultants,15865.00,HHF,08/08/2016,No,5,LaSalle Gardens,42.367259,-83.097499,"location
(42.367259, -83.097499)"
15900 Eastburn,21025570.001,MCM,10177.49,HHF,07/24/2014,No,3,Regent Park,42.445363,-82.95652,"location
(42.445363, -82.95652)"
19392 Dresden,21034730.,"Adamo Group, Inc.",11895.49,HHF,08/07/2014,No,3,Pulaski,42.437742,-82.999567,"location
(42.437742, -82.999567)"
19400 Dresden,21034731.,"Adamo Group, Inc.",10795.59,HHF,08/11/2014,No,3,Pulaski,42.437852,-82.999571,"location
(42.437852, -82.999571)"
20018 Dresden,21034764.,"Adamo Group, Inc.",14298.22,HHF,08/15/2014,No,3,Conner Creek,42.443971,-82.999813,"location
(42.443971, -82.999813)"
12313 Greiner,21020464.,"Adamo Group, Inc.",13122.87,HHF,08/13/2014,No,3,Von Steuben,42.427617,-82.99913,"location
(42.427617, -82.99913)"
18095 Strasburg,21034456.,"Adamo Group, Inc.",11588.89,HHF,07/29/2014,No,3,Von Steuben,42.428789,-82.998713,"location
(42.428789, -82.998713)"
19632 Annott,21035483.,"Adamo Group, Inc.",16506.38,HHF,08/06/2014,No,3,Pulaski,42.440047,-83.002109,"location
(42.440047, -83.002109)"
20234 Annott,21035529.,"Adamo Group, Inc.",15272.43,HHF,08/06/2014,No,3,Conner Creek,42.44591,-83.002331,"location
(42.44591, -83.002331)"
321 Trowbridge,01003333.,Blue Star,14900.00,HHF,08/18/2014,No,5,Gateway Community,42.391561,-83.081207,"location
(42.391561, -83.081207)"
5314 Beaconsfield,21065711.,MCM,8008.00,HHF,07/29/2014,No,4,Morningside,42.402028,-82.951634,"location
(42.402028, -82.951634)"
5290 Nottingham,21066467.,ABC Demolition,12100.00,HHF,08/20/2014,No,4,Morningside,42.402092,-82.950433,"location
(42.402092, -82.950433)"
283 Marston,01002336.,Able Demolition,16261.00,HHF,08/19/2014,No,5,North End,42.376539,-83.07278,"location
(42.376539, -83.07278)"
685 Calvert,04002809.,Able Demolition,13291.60,HHF,08/21/2014,No,5,Gateway Community,42.387495,-83.090596,"location
(42.387495, -83.090596)"
12031 Greiner,21020457-8,"Adamo Group, Inc.",14456.64,HHF,08/13/2014,No,3,Von Steuben,42.427586,-82.999999,"location
(42.427586, -82.999999)"
20045 Dresden,21034827.,"Adamo Group, Inc.",15818.69,HHF,09/08/2014,No,3,Conner Creek,42.444278,-83.000516,"location
(42.444278, -83.000516)"
5666 Harold,13005573.,"Adamo Group, Inc.",11182.86,HHF,08/18/2014,No,3,Buffalo Charles,42.407282,-83.044218,"location
(42.407282, -83.044218)"
19968 Dresden,21034760.,"Adamo Group, Inc.",18595.92,HHF,08/18/2014,No,3,Conner Creek,42.443374,-82.999809,"location
(42.443374, -82.999809)"
13202 Caldwell,13014151.,"Adamo Group, Inc.",15648.51,HHF,09/03/2014,No,3,Buffalo Charles,42.414085,-83.046325,"location
(42.414085, -83.046325)"
430 E Philadelphia,01002581.,MCM,10781.00,HHF,07/30/2014,No,5,North End,42.379696,-83.073124,"location
(42.379696, -83.073124)"
563 Algonquin,21047212.,Able Demolition,8385.53,HHF,07/30/2014,No,4,Jefferson Chalmers,42.363646,-82.952966,"location
(42.363646, -82.952966)"
674 Algonquin,21046809.,Able Demolition,8686.00,HHF,08/14/2014,No,4,Jefferson Chalmers,42.365387,-82.953438,"location
(42.365387, -82.953438)"
568 Belmont,03002716.,Gayanga Co,18625.00,Non-HHF,05/07/2018,No,5,Gateway Community,42.391087,-83.078233,"location
(42.391087, -83.078233)"
1428 Calvert,06002791.,Homrich,23164.36,HHF,11/29/2018,No,5,Gateway Community,42.385055,-83.098784,"location
(42.385055, -83.098784)"
18412 RYAN,13020506.,DMC Consultants,16968.00,HHF,12/22/2015,No,3,Krainz Woods,42.428001,-83.062506,"location
(42.428001, -83.062506)"
20576 Syracuse,13013763-5,DMC Consultants,14026.00,HHF,12/23/2015,No,3,Farwell,42.447344,-83.04616,"location
(42.447344, -83.04616)"
5505 E Mcnichols,13007328-9,Able Demolition,35300.00,Non-HHF,07/19/2018,Yes,3,Davison,42.419183,-83.04735,"location
(42.419183, -83.04735)"
2964 Concord,15010771.,Rickman Enterprise Group,27770.00,HHF,02/28/2017,No,5,Islandview,42.359917,-83.013904,"location
(42.359917, -83.013904)"
12937 E Mcnichols,21020279.,Den-Man Contractors,16290.00,HHF,09/18/2018,No,3,Von Steuben,42.424701,-82.991436,"location
(42.424701, -82.991436)"
13136 Houston-Whittier,21014437.,Salenbien Trucking & Excavating Inc.,12290.80,HHF,09/04/2018,No,4,Eden Gardens,42.420213,-82.98281,"location
(42.420213, -82.98281)"
5254 Lenox,21049828.,Salenbien Trucking & Excavating Inc.,10950.00,HHF,04/21/2016,No,4,Chandler Park,42.395332,-82.967408,"location
(42.395332, -82.967408)"
2950 Chalmers,21055299.,DMC Consultants,17196.00,HHF,09/17/2015,No,4,Riverbend,42.383692,-82.950795,"location
(42.383692, -82.950795)"
2662 Manistique,21061112.,DMC Consultants,13250.00,HHF,12/18/2015,No,4,Riverbend,42.383724,-82.947307,"location
(42.383724, -82.947307)"
2221 Philip,21060676.,DMC Consultants,13004.51,HHF,11/23/2015,No,4,Riverbend,42.380951,-82.947276,"location
(42.380951, -82.947276)"
15774 Fairfield,12012042.,Rickman Enterprise Group,22250.00,Non-HHF,10/01/2015,No,2,Pilgrim Village,42.407511,-83.134215,"location
(42.407511, -83.134215)"
21501 Thatcher,22014561.,Able Demolition,20483.00,HHF,10/17/2018,No,1,Holcomb Community,42.420262,-83.25511,"location
(42.420262, -83.25511)"
20403 Omira,09022871.,DMC Consultants,29405.00,HHF,11/28/2018,No,3,Nolan,42.4448,-83.096656,"location
(42.4448, -83.096656)"
633 E Bethune,03001915.,Able Demolition,10657.52,HHF,05/12/2014,No,5,North End,42.375598,-83.066747,"location
(42.375598, -83.066747)"
944 E Euclid,05002742.,Able Demolition,6640.75,HHF,05/09/2014,No,5,North End,42.380609,-83.068001,"location
(42.380609, -83.068001)"
550 King,03002366.,Able Demolition,9728.83,HHF,05/21/2014,No,5,North End,42.382667,-83.073166,"location
(42.382667, -83.073166)"
314 Melbourne,01002436.,Able Demolition,19308.68,HHF,05/16/2014,No,5,North End,42.377752,-83.073047,"location
(42.377752, -83.073047)"
7826 Melrose,05004622.,Able Demolition,10908.00,HHF,05/23/2014,No,5,North End,42.377842,-83.065445,"location
(42.377842, -83.065445)"
11313 Evergreen,22096734-5,"Adamo Group, Inc.",11888.86,HHF,09/17/2014,No,7,Franklin Park,42.369794,-83.236607,"location
(42.369794, -83.236607)"
11736 Evergreen,22095427.,"Adamo Group, Inc.",17594.38,HHF,09/26/2014,No,7,Weatherby,42.373913,-83.2359,"location
(42.373913, -83.2359)"
12095 Evergreen,22096673.,"Adamo Group, Inc.",12475.35,HHF,09/26/2014,No,7,Weatherby,42.375456,-83.23675,"location
(42.375456, -83.23675)"
12132 Evergreen,22095445.,"Adamo Group, Inc.",11555.45,HHF,09/26/2014,No,7,Weatherby,42.375959,-83.235967,"location
(42.375959, -83.235967)"
7432 Faust,22078419.,"Adamo Group, Inc.",11104.97,HHF,09/13/2014,No,7,Warrendale,42.346642,-83.220579,"location
(42.346642, -83.220579)"
8057 Faust,22079319.,"Adamo Group, Inc.",13700.20,HHF,08/25/2014,No,7,Warrendale,42.351426,-83.221459,"location
(42.351426, -83.221459)"
8231 Faust,22079306-7,"Adamo Group, Inc.",13763.81,HHF,08/26/2014,No,7,Warrendale,42.352799,-83.221492,"location
(42.352799, -83.221492)"
